access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
780,0,0,0,0,18,0
781,0,0,0,0,23,0
782,0,0,0,0,37,0
783,0,0,0,0,13,0
784,0,0,0,0,9,0
785,0,0,3,0,22,0
786,0,0,3,0,34,0
787,0,0,0,0,27,0
788,0,0,0,0,22,0
789,0,0,0,0,35,3
790,0,0,0,0,33,0
791,0,0,6,0,37,0
792,0,0,6,0,66,0
793,0,0,3,0,33,0
794,0,0,0,0,17,0
795,0,0,3,0,49,0
796,0,0,0,0,35,3
797,0,0,0,0,61,0
798,0,0,0,0,59,0
799,0,0,3,0,48,0
800,0,0,3,0,30,0
801,0,0,0,0,25,0
802,0,0,0,0,33,0
803,0,0,0,0,54,0
804,0,0,0,0,30,0
805,0,0,0,0,40,0
806,0,0,6,0,12,0
807,0,0,0,0,48,0
808,0,1,3,0,56,0
809,0,0,6,0,26,0
810,0,0,0,0,43,0
811,0,0,0,0,22,0
812,0,0,0,0,14,0
813,0,0,0,0,21,0
814,0,0,3,0,31,0
815,0,0,9,0,55,0
816,0,0,0,0,36,0
817,0,0,0,0,31,0
818,0,0,0,0,26,0
819,0,0,3,0,42,0
820,0,0,0,0,22,0
821,0,0,0,0,13,0
822,0,0,9,0,14,0
823,0,0,0,0,10,0
824,0,0,0,0,12,0
825,0,0,0,0,17,0
826,0,0,3,0,41,0
827,0,0,0,0,30,0
828,0,0,0,0,33,0
829,0,0,0,0,31,0
830,0,0,0,0,12,0
831,0,0,3,0,33,0
832,0,0,0,0,54,0
833,0,0,0,0,46,0
834,0,0,0,0,48,1047
835,0,0,0,0,50,246
836,0,0,0,0,56,60
837,0,0,0,0,27,72
838,0,0,0,0,48,105
839,0,0,0,0,33,48
840,0,0,6,0,33,72
841,0,1,0,0,48,51
842,0,0,0,0,60,57
843,0,0,3,0,26,51
844,0,0,0,0,63,54
845,0,0,0,0,19,57
846,0,0,3,0,17,54
847,0,0,6,0,16,42
848,0,0,0,0,27,81
849,0,0,0,0,56,33
850,0,0,0,0,11,51
851,0,0,0,0,2,42
852,0,0,0,0,8,39
853,0,0,0,0,16,36
854,0,0,0,0,36,33
855,0,0,3,0,12,33
856,0,0,3,0,12,54
857,0,0,0,0,36,51
858,0,0,0,0,30,39
859,0,0,0,0,26,21
860,0,0,0,0,17,33
861,0,0,0,0,30,24
862,0,0,3,0,18,12
863,0,1,0,0,13,39
864,0,0,0,0,58,33
865,0,0,3,0,17,30
866,0,0,0,0,7,30
867,0,0,0,0,36,48
868,0,0,0,0,13,27
869,0,0,0,0,10,36
870,0,0,0,0,11,30
871,0,0,0,0,13,36
872,0,1,3,0,21,36
873,0,0,0,0,26,39
874,0,0,0,0,41,15
875,0,0,0,0,32,30
876,0,0,3,0,32,30
877,0,0,0,0,28,24
878,0,0,0,0,18,30
879,0,0,0,0,16,24
880,0,0,0,0,12,33
881,0,0,0,0,10,51
882,0,0,0,0,3,18
883,0,0,3,0,5,36
884,0,0,0,0,7,33
885,0,0,0,0,21,39
886,0,0,0,0,24,12
887,0,0,0,0,42,39
888,0,0,0,0,29,24
889,0,0,0,0,14,36
890,0,0,0,0,20,36
891,0,0,3,0,4,27
892,0,0,0,0,7,24
893,0,0,0,0,21,24
894,0,0,0,0,7,27
895,0,0,0,0,30,45
896,0,0,0,0,37,36
897,0,0,0,0,24,42
898,0,0,0,0,34,21
899,0,0,0,0,14,36
900,0,0,0,0,29,42
901,0,0,3,0,25,27
902,0,0,0,0,18,36
903,0,0,0,0,21,30
904,0,0,0,0,6,48
905,0,0,0,0,23,33
906,0,0,0,0,34,36
907,0,0,3,0,14,18
908,0,0,0,0,9,36
909,0,0,0,0,15,36
910,0,0,0,0,9,42
911,0,0,3,0,20,45
912,0,0,0,0,28,39
913,0,0,0,0,53,33
914,0,0,3,0,34,30
915,0,0,0,0,12,33
916,0,0,0,0,12,24
917,0,0,0,0,33,42
918,0,0,0,0,12,15
919,0,0,3,0,10,39
920,0,0,0,0,24,15
921,0,1,0,0,33,33
922,0,0,0,0,19,27
923,0,1,0,0,32,36
924,0,0,0,0,14,39
925,0,0,0,0,18,33
926,0,0,0,0,24,36
927,0,0,0,0,29,33
928,0,0,0,0,24,18
929,0,0,3,0,15,24
930,0,0,0,0,36,39
931,0,0,0,0,17,18
932,0,0,0,0,34,33
933,0,0,0,0,10,21
934,0,0,0,0,14,24
935,0,0,3,0,19,33
936,0,0,0,0,5,18
937,0,0,0,0,29,21
938,0,0,0,0,25,24
939,0,0,0,0,24,21
940,0,0,3,0,37,18
941,0,0,0,0,15,12
942,0,0,0,0,12,24
943,0,0,0,0,5,12
944,0,0,3,0,25,18
945,0,0,0,0,14,12
946,0,0,0,0,6,36
947,0,0,0,0,16,15
948,0,0,0,0,8,42
949,0,0,0,0,10,9
950,0,0,0,0,4,21
951,0,0,0,0,12,18
952,0,0,0,0,8,21
953,0,0,0,0,24,9
954,0,0,0,0,38,18
955,0,0,0,0,22,12
956,0,0,0,0,17,21
957,0,0,0,0,9,15
958,0,0,0,0,19,3
959,0,0,0,0,31,18
960,0,0,0,0,71,0
961,0,0,0,0,38,27
962,0,0,0,0,8,0
963,0,0,0,0,20,15
964,0,0,0,0,13,15
965,0,0,0,0,10,18
966,0,0,0,0,32,9
967,0,0,0,0,18,9
968,0,0,0,0,27,6
969,0,0,0,0,15,9
970,0,0,0,0,19,15
971,0,0,0,0,3,6
972,0,0,0,0,14,21
973,0,0,0,0,18,6
974,0,0,0,0,29,21
975,0,0,3,0,26,6
976,0,0,0,0,30,18
977,0,0,0,0,8,12
