access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
817,0,0,3,0,17,0
818,0,0,3,7,28,0
819,0,0,0,0,39,0
820,0,0,0,0,19,0
821,0,0,0,0,24,0
822,0,0,0,0,31,0
823,0,0,3,0,22,0
824,0,0,0,0,17,0
825,0,0,3,0,11,0
826,0,0,0,0,29,0
827,0,0,0,0,29,0
828,0,0,0,0,40,0
829,0,0,6,0,45,0
830,0,0,0,0,21,0
831,0,0,0,0,29,0
832,0,0,0,1,41,0
833,0,0,0,0,61,0
834,0,0,0,0,50,0
835,0,0,3,4,57,0
836,0,0,0,0,52,0
837,0,0,0,3,36,0
838,0,0,3,0,48,0
839,0,0,0,0,29,0
840,0,0,3,0,42,0
841,0,1,0,0,44,0
842,0,0,3,0,54,0
843,0,0,0,0,34,0
844,0,0,0,0,62,0
845,0,0,6,0,11,0
846,0,0,0,0,11,0
847,0,0,0,0,16,0
848,0,0,0,0,30,0
849,0,0,0,0,51,0
850,0,0,3,0,52,0
851,0,0,0,0,14,0
852,0,0,0,0,7,0
853,0,0,3,0,18,0
854,0,0,0,0,36,0
855,0,0,0,0,35,0
856,0,0,0,0,20,0
857,0,0,0,0,31,0
858,0,0,0,0,26,0
859,0,0,0,0,29,0
860,0,0,0,0,17,0
861,0,1,0,0,30,0
862,0,0,0,0,25,0
863,0,0,0,0,24,0
864,0,0,3,0,54,0
865,0,0,0,0,18,0
866,0,0,0,0,6,0
867,0,0,3,0,35,0
868,0,0,0,0,16,0
869,0,0,0,0,20,0
870,0,0,0,0,35,0
871,0,0,0,0,15,0
872,0,0,0,0,17,0
873,0,1,0,0,29,0
874,0,0,0,0,32,0
875,0,0,0,0,26,0
876,0,0,3,0,17,0
877,0,0,0,0,14,0
878,0,0,0,0,7,0
879,0,0,3,0,15,0
880,0,0,0,0,10,0
881,0,0,3,0,11,0
882,0,0,0,0,9,0
883,0,0,0,0,14,0
884,0,0,0,0,4,0
885,0,0,3,0,8,0
886,0,0,0,0,6,0
887,0,0,3,0,41,0
888,0,0,0,0,26,0
889,0,0,0,0,19,0
890,0,0,0,0,23,0
891,0,0,0,0,8,0
892,0,0,0,0,16,0
893,0,0,0,0,19,0
894,0,0,0,0,12,0
895,0,0,0,0,33,0
896,0,0,0,0,33,0
897,0,0,0,0,31,0
898,0,0,0,0,19,0
899,0,0,0,0,25,0
900,0,0,0,0,33,0
901,0,0,0,0,22,0
902,0,0,0,0,10,0
903,0,0,0,0,10,0
904,0,0,3,0,10,0
905,0,0,0,0,13,0
906,0,0,0,0,19,0
907,0,0,0,0,12,0
908,0,0,0,0,19,0
909,0,0,3,0,15,0
910,0,0,0,0,4,0
911,0,0,0,0,15,0
912,0,0,0,0,24,0
913,0,0,0,0,49,0
914,0,0,0,0,33,0
915,0,0,0,0,12,0
916,0,0,0,0,6,0
917,0,0,0,0,26,0
918,0,0,0,0,5,0
919,0,1,0,0,6,0
920,0,0,0,0,19,0
921,0,0,0,0,32,0
922,0,1,0,0,15,0
923,0,0,0,0,21,0
924,0,0,0,0,10,0
925,0,0,0,0,10,0
926,0,0,0,0,15,0
927,0,0,0,0,14,0
928,0,0,3,0,37,0
929,0,0,3,0,17,0
930,0,0,0,0,13,0
931,0,0,3,0,10,0
932,0,0,3,0,23,0
933,0,0,0,0,12,0
934,0,0,0,0,16,0
935,0,0,0,0,18,0
936,0,0,0,0,14,0
937,0,0,0,0,26,0
938,0,0,0,0,24,0
939,0,0,0,0,16,0
940,0,0,0,0,32,0
941,0,0,0,0,3,0
942,0,0,0,0,10,0
943,0,0,0,0,11,0
944,0,0,0,0,26,0
945,0,0,0,0,8,0
946,0,0,3,0,2,0
947,0,0,3,0,3,0
948,0,0,0,0,8,0
949,0,0,0,0,10,0
