access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
866,0,0,0,0,18,0
867,0,2,0,0,11,0
868,0,0,0,0,8,0
869,0,0,0,0,12,0
870,0,1,0,0,12,0
871,0,0,0,0,8,0
872,0,0,0,0,18,0
873,0,0,0,0,16,0
874,0,0,0,0,14,0
875,0,1,0,0,17,0
876,0,0,0,0,100,0
877,0,0,0,0,6,0
878,0,0,0,0,29,0
879,0,0,3,0,12,0
880,0,0,0,0,5,0
881,0,0,0,0,14,0
882,0,0,3,0,10,0
883,0,0,0,0,11,0
884,0,0,0,0,47,0
885,0,0,0,0,18,0
886,0,0,3,0,8,0
887,0,0,3,0,25,0
888,0,0,0,0,16,0
889,0,0,0,0,8,0
890,0,0,0,1,148,0
891,0,0,3,0,22,0
892,0,0,0,0,18,0
893,0,0,0,0,23,0
894,0,0,3,0,9,0
895,0,2,0,0,6,0
896,0,1,0,0,15,0
897,0,0,0,0,83,0
898,0,0,0,0,52,0
899,0,0,0,2,66,0
900,0,0,0,0,18,0
901,0,0,3,0,11,0
902,0,0,0,0,24,0
903,0,0,0,0,13,0
904,0,0,0,0,23,0
905,0,0,0,0,31,0
906,0,0,0,0,17,0
907,0,0,0,0,20,0
908,0,0,0,0,32,0
909,0,0,3,0,10,0
910,0,0,0,0,11,0
911,0,1,3,0,45,0
912,0,0,0,1,85,0
913,0,1,0,0,50,0
914,0,0,0,0,10,0
915,0,0,0,0,6,0
916,0,0,0,0,4,0
917,0,0,0,0,92,0
918,0,0,3,3,101,0
919,0,0,3,0,92,0
920,0,0,0,2,72,0
921,0,0,3,0,2,0
922,0,0,0,0,5,0
923,0,0,0,0,7,0
924,0,0,0,0,68,0
925,0,0,0,0,28,0
926,0,0,0,0,16,0
927,0,0,0,0,9,0
928,0,0,0,0,7,0
929,0,0,0,0,1,0
930,0,0,0,0,18,0
931,0,0,0,0,5,0
932,0,1,0,0,7,0
933,0,0,0,0,10,0
934,0,0,3,0,6,0
935,0,0,0,0,5,0
936,0,0,0,0,13,0
937,0,0,0,0,10,0
938,0,0,0,0,4,0
939,0,0,0,0,9,0
940,0,1,0,0,10,0
941,0,0,0,0,15,0
942,0,0,0,0,11,0
943,0,0,0,0,14,0
944,0,0,0,0,9,0
945,0,0,0,0,3,0
946,0,0,3,0,4,0
947,0,1,0,0,23,0
948,0,0,0,0,13,0
949,0,0,0,0,8,0
950,0,0,0,0,13,0
951,0,0,0,0,48,0
952,0,0,0,0,34,0
953,0,0,0,0,97,0
954,0,0,0,0,86,0
955,0,0,0,0,17,0
956,0,0,0,0,9,0
957,0,1,0,0,2,0
958,0,0,0,0,4,0
959,0,0,0,0,12,0
960,0,0,0,0,6,0
961,0,0,0,0,8,0
962,0,0,0,0,0,0
963,0,0,0,0,3,0
964,0,0,0,0,5,0
965,0,0,0,0,5,0
966,0,0,0,0,3,0
967,0,0,0,0,7,0
968,0,1,0,0,8,0
969,0,0,3,0,12,0
970,0,0,0,0,13,0
971,0,0,0,1,96,0
